ddc,keyword,iri,term_type
https://id.oclc.org/worldcat/ddc/E3QPcbHMyWBRBTvPGTHxk49vdx,339.3,Gross National Product,alt
https://id.oclc.org/worldcat/ddc/E3QPcbHMyWBRBTvPGTHxk49vdx,339.3,GDP,alt
https://id.oclc.org/worldcat/ddc/E3QPcbHMyWBRBTvPGTHxk49vdx,339.3,GNP,alt
https://id.oclc.org/worldcat/ddc/E3XCWjTw67bJDmC6Fyrr7R4bbr,340,Legal studies,alt
https://id.oclc.org/worldcat/ddc/E3XCWjTw67bJDmC6Fyrr7R4bbr,340,The Law,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Collective investment schemes,alt
https://id.oclc.org/worldcat/ddc/E3KbvYXJDbD4BQHTTbF6Pv8qJM,332.6327,Managed funds,alt
https://id.oclc.org/worldcat/ddc/E3Qb9pkRpwpxfTp4CDmpRG4GBb,332.673,Cross-border investment,alt
https://id.oclc.org/worldcat/ddc/E3HHwjGtTKKvcTpWCFgQf7YKjc,332.678,Investment analysis,alt
https://id.oclc.org/worldcat/ddc/E3HHwjGtTKKvcTpWCFgQf7YKjc,332.678,Financial modeling,alt
https://id.oclc.org/worldcat/ddc/E3r8FcXqQfhH3cC4XQ4YFyqVdd,171.2,Deontology,alt
https://id.oclc.org/worldcat/ddc/E3r8FcXqQfhH3cC4XQ4YFyqVdd,171.2,Kantian ethics,alt
https://id.oclc.org/worldcat/ddc/E3r8FcXqQfhH3cC4XQ4YFyqVdd,171.2,Stoicism,alt
https://id.oclc.org/worldcat/ddc/E3fGbxTBWQHQ7KdryDbjyhwvgk,171.3,Eudaimonia,alt
https://id.oclc.org/worldcat/ddc/E3fGbxTBWQHQ7KdryDbjyhwvgk,171.3,Self-actualization,alt
https://id.oclc.org/worldcat/ddc/E4b8dhxqkrT8YWJx7FJVKGgxYR,171.4,Epicureanism,alt
https://id.oclc.org/worldcat/ddc/E33GQfqtPPxKBmTr8fMFC9bxhR,171.5,Utilitarianism,alt
https://id.oclc.org/worldcat/ddc/E33GQfqtPPxKBmTr8fMFC9bxhR,171.5,Consequentialism,alt
https://id.oclc.org/worldcat/ddc/E3JcPqcPjj8KPmxhvGRKXTt3vG,171.9,Ethical egoism,alt
https://id.oclc.org/worldcat/ddc/E3JcPqcPjj8KPmxhvGRKXTt3vG,171.9,Objectivism,alt
https://id.oclc.org/worldcat/ddc/E43hT4xYHd6kjktKxCRGc4cvjG,153.733,Cognitive load,alt
https://id.oclc.org/worldcat/ddc/E43hT4xYHd6kjktKxCRGc4cvjG,153.733,Flow state,alt
https://id.oclc.org/worldcat/ddc/E3DCFpyBJKgdGgxh4DVxDRHTTc,153.8,Self-regulation,alt
https://id.oclc.org/worldcat/ddc/E3DCFpyBJKgdGgxh4DVxDRHTTc,153.8,Goal-setting,alt
https://id.oclc.org/worldcat/ddc/E347G9rjjkJFK8Ypmht9CMdQQ7,153.85,Behaviorism,alt
https://id.oclc.org/worldcat/ddc/E347G9rjjkJFK8Ypmht9CMdQQ7,153.85,Operant conditioning,alt
https://id.oclc.org/worldcat/ddc/E347G9rjjkJFK8Ypmht9CMdQQ7,153.85,Classical conditioning,alt
https://id.oclc.org/worldcat/ddc/E3H3djYc79jPTTcWYhChgR9dRc,250,Ecclesiology,alt
https://id.oclc.org/worldcat/ddc/E3H3djYc79jPTTcWYhChgR9dRc,250,Parish studies,alt
https://id.oclc.org/worldcat/ddc/E36VvWcBFm8mc97RHwBqDh4pXQ,190,Western philosophy,alt
https://id.oclc.org/worldcat/ddc/E3rKG7Vq8rKT7b7cVF9HCVbqB7,346,Civil law,alt
https://id.oclc.org/worldcat/ddc/E3yQTVVDBx9bK8XdCVMMbvYDmp,332.72,Subprime mortgages,alt
https://id.oclc.org/worldcat/ddc/E3tq8mRfWXvWHQm67MXvY9vmkp,333,Land use,alt
https://id.oclc.org/worldcat/ddc/E3rBP6XGPc4J8M6CHqrwtbdyTm,333.79,Energy transition,alt
https://id.oclc.org/worldcat/ddc/E3X8jpPpfQQR4x49wQGFdVQdxv,333.794,Solar power,alt
https://id.oclc.org/worldcat/ddc/E3X8jpPpfQQR4x49wQGFdVQdxv,333.794,Wind power,alt
https://id.oclc.org/worldcat/ddc/E3bbdXdh3mkQ4xV3kXthCbfQb9,338,Manufacturing sector,alt
https://id.oclc.org/worldcat/ddc/E3Tpt4dfCQWm7Kx4JgcXpWvbM9,338.5,Managerial economics,alt
https://id.oclc.org/worldcat/ddc/E3JYvBj4xGHyryXckTdFtKg6mY,338.8,Trusts (Industrial),alt
https://id.oclc.org/worldcat/ddc/E3JYvBj4xGHyryXckTdFtKg6mY,338.8,Conglomerates,alt
https://id.oclc.org/worldcat/ddc/E33fW7qQM6rFfYMJbtT9yYjv7G,338.88,Global corporations,alt
https://id.oclc.org/worldcat/ddc/E3FygWTvdH48kb4jJT9Dh8HwF8,339,Economic policy,alt
https://id.oclc.org/worldcat/ddc/E3FygWTvdH48kb4jJT9Dh8HwF8,339,National income,alt
https://id.oclc.org/worldcat/ddc/E3d6Mf9rPWp4rxRPRJfTXTwmVv,340.1,Jurisprudence,alt
https://id.oclc.org/worldcat/ddc/E3d6Mf9rPWp4rxRPRJfTXTwmVv,340.1,Legal theory,alt
https://id.oclc.org/worldcat/ddc/E4bFBYYDxMfPTQ3YQKWrpPcqyh,340.2,Transnational law,alt
https://id.oclc.org/worldcat/ddc/E3v8Jtydm9cGBwDrcp8bh6Yq4k,341.48,International human rights law,alt
https://id.oclc.org/worldcat/ddc/E3v8Jtydm9cGBwDrcp8bh6Yq4k,341.48,Humanitarian law,alt
https://id.oclc.org/worldcat/ddc/E3ktvp9p4HR7cQvXfwrYCxVKc3,341.6,International humanitarian law,alt
https://id.oclc.org/worldcat/ddc/E3ktvp9p4HR7cQvXfwrYCxVKc3,341.6,Laws of war,alt
https://id.oclc.org/worldcat/ddc/E3ktvp9p4HR7cQvXfwrYCxVKc3,341.6,Jus ad bellum,alt
https://id.oclc.org/worldcat/ddc/E3ktvp9p4HR7cQvXfwrYCxVKc3,341.6,Jus in bello,alt
https://id.oclc.org/worldcat/ddc/E3yqCMB4B6j7TfYYdXMwPJcXtF,342,Administrative law,alt
https://id.oclc.org/worldcat/ddc/E49qcxXKch8HFgVPMdbpTxxvDd,345,Penal code,alt
https://id.oclc.org/worldcat/ddc/E3GCYjQHrXJGBMYqRCkD8wWY96,347,Civil procedure,alt
https://id.oclc.org/worldcat/ddc/E3GCYjQHrXJGBMYqRCkD8wWY96,347,Judicial system,alt
https://id.oclc.org/worldcat/ddc/E3Y7D77kMXyFR7mKBdMRKk4MVR,351,Government administration,alt
https://id.oclc.org/worldcat/ddc/E3Y7D77kMXyFR7mKBdMRKk4MVR,351,Civil service,alt
https://id.oclc.org/worldcat/ddc/E3Y7D77kMXyFR7mKBdMRKk4MVR,351,Bureaucracy,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Social work,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Social policy,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Nonprofit organizations,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Charity,alt
https://id.oclc.org/worldcat/ddc/E3X4w9vtgyFkdJGDm4FXVpdrVk,362.1,Public health,alt
https://id.oclc.org/worldcat/ddc/E3X4w9vtgyFkdJGDm4FXVpdrVk,362.1,Health care policy,alt
https://id.oclc.org/worldcat/ddc/E3X4w9vtgyFkdJGDm4FXVpdrVk,362.1,Medical sociology,alt
https://id.oclc.org/worldcat/ddc/E3jFvVBjWgbMXb8YxqgKfGdJFJ,362.29,Addiction services,alt
https://id.oclc.org/worldcat/ddc/E3jFvVBjWgbMXb8YxqgKfGdJFJ,362.29,Drug abuse,alt
https://id.oclc.org/worldcat/ddc/E3jFvVBjWgbMXb8YxqgKfGdJFJ,362.29,Alcoholism,alt
https://id.oclc.org/worldcat/ddc/E3bW4rG7kDcTHtFqGHgHkvhWWJ,362.4,Disability services,alt
https://id.oclc.org/worldcat/ddc/E3bW4rG7kDcTHtFqGHgHkvhWWJ,362.4,Disability rights,alt
https://id.oclc.org/worldcat/ddc/E37dFWxm7vdHrmmtjt3xQgMJrp,362.5,Poverty alleviation,alt
https://id.oclc.org/worldcat/ddc/E37dFWxm7vdHrmmtjt3xQgMJrp,362.5,Anti-poverty programs,alt
https://id.oclc.org/worldcat/ddc/E37dFWxm7vdHrmmtjt3xQgMJrp,362.5,Social safety net,alt
https://id.oclc.org/worldcat/ddc/E4bTpyBdJDPKjWJ649V83pBMK9,362.6,Gerontology,alt
https://id.oclc.org/worldcat/ddc/E4bTpyBdJDPKjWJ649V83pBMK9,362.6,Elder care,alt
https://id.oclc.org/worldcat/ddc/E4bTpyBdJDPKjWJ649V83pBMK9,362.6,Aging services,alt
https://id.oclc.org/worldcat/ddc/E48wTmm4pqv3BWmkdQCyrMQ6Kv,362.7,Child welfare,alt
https://id.oclc.org/worldcat/ddc/E48wTmm4pqv3BWmkdQCyrMQ6Kv,362.7,Youth services,alt
https://id.oclc.org/worldcat/ddc/E3xcy8Cv3TJ3wXwHHM4Kc79rhb,362.88,Victim services,alt
https://id.oclc.org/worldcat/ddc/E3xcy8Cv3TJ3wXwHHM4Kc79rhb,362.88,Victimology,alt
https://id.oclc.org/worldcat/ddc/E3xcy8Cv3TJ3wXwHHM4Kc79rhb,362.88,Restorative justice,alt
https://id.oclc.org/worldcat/ddc/E38cmx7R9tMHq9GBxkgDkcXggM,363.1,Emergency management,alt
https://id.oclc.org/worldcat/ddc/E38cmx7R9tMHq9GBxkgDkcXggM,363.1,Risk management,alt
https://id.oclc.org/worldcat/ddc/E3cqwVTDqPHckThBMJby7JhKJQ,363.11,Occupational health and safety,alt
https://id.oclc.org/worldcat/ddc/E3cqwVTDqPHckThBMJby7JhKJQ,363.11,Workplace safety,alt
https://id.oclc.org/worldcat/ddc/E3cqwVTDqPHckThBMJby7JhKJQ,363.11,OSHA,alt
https://id.oclc.org/worldcat/ddc/E49fmc78q4jXvchx4fqjXc8Fby,363.325,Counter-terrorism,alt
https://id.oclc.org/worldcat/ddc/E49fmc78q4jXvchx4fqjXc8Fby,363.325,Antiterrorism,alt
https://id.oclc.org/worldcat/ddc/E49fmc78q4jXvchx4fqjXc8Fby,363.325,Radicalization,alt
https://id.oclc.org/worldcat/ddc/E33kvrv6WD3jx3QhfGF4X8P67D,363.34,Disaster relief,alt
https://id.oclc.org/worldcat/ddc/E33kvrv6WD3jx3QhfGF4X8P67D,363.34,Emergency preparedness,alt
https://id.oclc.org/worldcat/ddc/E33kvrv6WD3jx3QhfGF4X8P67D,363.34,Humanitarian aid,alt
https://id.oclc.org/worldcat/ddc/E3WmWqctQccJJHGRHRh69X3xRj,363.7,Environmentalism,alt
https://id.oclc.org/worldcat/ddc/E3WmWqctQccJJHGRHRh69X3xRj,363.7,Ecology,alt
https://id.oclc.org/worldcat/ddc/E3WmWqctQccJJHGRHRh69X3xRj,363.7,Sustainability,alt
https://id.oclc.org/worldcat/ddc/E44pR3xgW7myW38HGCQT3KkkrH,363.73,Pollution control,alt
https://id.oclc.org/worldcat/ddc/E44pR3xgW7myW38HGCQT3KkkrH,363.73,Environmental remediation,alt
https://id.oclc.org/worldcat/ddc/E3PThV6hF7tWtwvwdQ9JtwQwCM,364,Penology,alt
https://id.oclc.org/worldcat/ddc/E3PThV6hF7tWtwvwdQ9JtwQwCM,364,Criminal justice system,alt
https://id.oclc.org/worldcat/ddc/E47XPgwf89m38hyR7RXcXJ3yf8,364.106,Syndicated crime,alt
https://id.oclc.org/worldcat/ddc/E47XPgwf89m38hyR7RXcXJ3yf8,364.106,Criminal syndicates,alt
https://id.oclc.org/worldcat/ddc/E46mmVdy7CrVhghgq9rYR9yjmP,364.168,Cybercrime,alt
https://id.oclc.org/worldcat/ddc/E46mmVdy7CrVhghgq9rYR9yjmP,364.168,Financial crime,alt
https://id.oclc.org/worldcat/ddc/E46mmVdy7CrVhghgq9rYR9yjmP,364.168,Corporate crime,alt
https://id.oclc.org/worldcat/ddc/E46mmVdy7CrVhghgq9rYR9yjmP,364.168,White-collar crime,alt
https://id.oclc.org/worldcat/ddc/E3Y6JkF9khkXm7TMy3G33VTMMV,364.36,Youth crime,alt
https://id.oclc.org/worldcat/ddc/E34CqrmVgcpw9vRrfKMfKPpYPt,364.6,Corrections,alt
https://id.oclc.org/worldcat/ddc/E34CqrmVgcpw9vRrfKMfKPpYPt,364.6,Punishment,alt
https://id.oclc.org/worldcat/ddc/E34CqrmVgcpw9vRrfKMfKPpYPt,364.6,Rehabilitation,alt
https://id.oclc.org/worldcat/ddc/E34CqrmVgcpw9vRrfKMfKPpYPt,364.6,Restorative justice,alt
https://id.oclc.org/worldcat/ddc/E3FyYKT4rm3Kxd7TQ6KycQ6XBp,355,Military,alt
https://id.oclc.org/worldcat/ddc/E3FyYKT4rm3Kxd7TQ6KycQ6XBp,355,Warfare,alt
https://id.oclc.org/worldcat/ddc/E3FyYKT4rm3Kxd7TQ6KycQ6XBp,355,Defense studies,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Futures market,alt
https://id.oclc.org/worldcat/ddc/E3x7CYgtKtdmqbRykxvXWcDkMB,332.6328,Derivatives market,alt
https://id.oclc.org/worldcat/ddc/E3v8Jtydm9cGBwDrcp8bh6Yq4k,341.48,Universal Declaration of Human Rights,alt
https://id.oclc.org/worldcat/ddc/E3ktvp9p4HR7cQvXfwrYCxVKc3,341.6,Geneva Conventions,alt
https://id.oclc.org/worldcat/ddc/E49qcxXKch8HFgVPMdbpTxxvDd,345,Criminal code,alt
https://id.oclc.org/worldcat/ddc/E3rKG7Vq8rKT7b7cVF9HCVbqB7,346,Civil code,alt
https://id.oclc.org/worldcat/ddc/E3rKG7Vq8rKT7b7cVF9HCVbqB7,346,Tort law,alt
https://id.oclc.org/worldcat/ddc/E3rKG7Vq8rKT7b7cVF9HCVbqB7,346,Contract law,alt
https://id.oclc.org/worldcat/ddc/E3GCYjQHrXJGBMYqRCkD8wWY96,347,Litigation,alt
https://id.oclc.org/worldcat/ddc/E3Y7D77kMXyFR7mKBdMRKk4MVR,351,Governance,alt
https://id.oclc.org/worldcat/ddc/E3Y7D77kMXyFR7mKBdMRKk4MVR,351,Public sector management,alt
https://id.oclc.org/worldcat/ddc/E3Y7D77kMXyFR7mKBdMRKk4MVR,351,E-government,alt
https://id.oclc.org/worldcat/ddc/E3FyYKT4rm3Kxd7TQ6KycQ6XBp,355,Military studies,alt
https://id.oclc.org/worldcat/ddc/E3FyYKT4rm3Kxd7TQ6KycQ6XBp,355,War studies,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Non-governmental organizations,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,NGOs,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Philanthropy,alt
https://id.oclc.org/worldcat/ddc/E3j6FVFhCRBH7yp7fKYRGQkfmY,371.9,Special needs education,alt
https://id.oclc.org/worldcat/ddc/E3j6FVFhCRBH7yp7fKYRGQkfmY,371.9,Inclusive education,alt
https://id.oclc.org/worldcat/ddc/E3j6FVFhCRBH7yp7fKYRGQkfmY,371.9,SPED,alt
https://id.oclc.org/worldcat/ddc/E3gTB6Tw7rPB7tkjBDKDPMXxwj,372,Elementary school,alt
https://id.oclc.org/worldcat/ddc/E3gTB6Tw7rPB7tkjBDKDPMXxwj,372,Primary school,alt
https://id.oclc.org/worldcat/ddc/E3gTB6Tw7rPB7tkjBDKDPMXxwj,372,K-6 education,alt
https://id.oclc.org/worldcat/ddc/E3vyRbgwm8hjdpX4cXXbrh9XQW,371.334,EdTech,alt
https://id.oclc.org/worldcat/ddc/E3vyRbgwm8hjdpX4cXXbrh9XQW,371.334,E-learning,alt
https://id.oclc.org/worldcat/ddc/E3vyRbgwm8hjdpX4cXXbrh9XQW,371.334,Instructional technology,alt
https://id.oclc.org/worldcat/ddc/E4cFQr6wVC3qtYmJrpRX3YD3c7,374,Lifelong learning,alt
https://id.oclc.org/worldcat/ddc/E4cFQr6wVC3qtYmJrpRX3YD3c7,374,Continuing education,alt
https://id.oclc.org/worldcat/ddc/E344Wrpqwc6g6Ct6JyrVQQrdvq,375,Curriculum studies,alt
https://id.oclc.org/worldcat/ddc/E344Wrpqwc6g6Ct6JyrVQQrdvq,375,Syllabus design,alt
https://id.oclc.org/worldcat/ddc/E44Dt7tvjXHyCCtkkT4mDVC9GB,378,Postsecondary education,alt
https://id.oclc.org/worldcat/ddc/E44Dt7tvjXHyCCtkkT4mDVC9GB,378,Post-secondary education,alt
https://id.oclc.org/worldcat/ddc/E44Dt7tvjXHyCCtkkT4mDVC9GB,378,Universities and colleges,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,Retail,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,Wholesale,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,E-commerce,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,Supply chain,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,Global trade,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,World trade,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,Import/Export,alt
https://id.oclc.org/worldcat/ddc/E3bbKVDVy6x7ygXHd9jmw66M8K,390,Traditions,alt
https://id.oclc.org/worldcat/ddc/E3bbKVDVy6x7ygXHd9jmw66M8K,390,Social norms,alt
https://id.oclc.org/worldcat/ddc/E3bbKVDVy6x7ygXHd9jmw66M8K,390,Cultural practices,alt
https://id.oclc.org/worldcat/ddc/E3cWXqyWwdKphPhxkWFcxKY988,391,Apparel,alt
https://id.oclc.org/worldcat/ddc/E3cWXqyWwdKphPhxkWFcxKY988,391,Attire,alt
https://id.oclc.org/worldcat/ddc/E3cWXqyWwdKphPhxkWFcxKY988,391,Fashion studies,alt
https://id.oclc.org/worldcat/ddc/E33xPD9rfdW4VQQGftJMfWYJVP,398,Mythology,alt
https://id.oclc.org/worldcat/ddc/E33xPD9rfdW4VQQGftJMfWYJVP,398,Fables,alt
https://id.oclc.org/worldcat/ddc/E33xPD9rfdW4VQQGftJMfWYJVP,398,Oral tradition,alt
https://id.oclc.org/worldcat/ddc/E33xPD9rfdW4VQQGftJMfWYJVP,398,Urban legends,alt
https://id.oclc.org/worldcat/ddc/E33xPD9rfdW4VQQGftJMfWYJVP,398,Memes,alt
https://id.oclc.org/worldcat/ddc/E4bfHYJDp8Xd4Cqcg8mbVmCdw9,400,Linguistics,alt
https://id.oclc.org/worldcat/ddc/E4bfHYJDp8Xd4Cqcg8mbVmCdw9,400,Philology,alt
https://id.oclc.org/worldcat/ddc/E48RxXjyb9TPKGQwYgd3YrCkQK,332.63247,Real Estate Investment Trust,alt
https://id.oclc.org/worldcat/ddc/E3tq8mRfWXvWHQm67MXvY9vmkp,333,Land use economics,alt
https://id.oclc.org/worldcat/ddc/E3tq8mRfWXvWHQm67MXvY9vmkp,333,Energy economics,alt
https://id.oclc.org/worldcat/ddc/E3rBP6XGPc4J8M6CHqrwtbdyTm,333.79,Energy policy,alt
https://id.oclc.org/worldcat/ddc/E3bbdXdh3mkQ4xV3kXthCbfQb9,338,Supply chain management,alt
https://id.oclc.org/worldcat/ddc/E3bbdXdh3mkQ4xV3kXthCbfQb9,338,Industrial production,alt
https://id.oclc.org/worldcat/ddc/E3htBHRKXYYkwcFGYtH8rHcRc9,338.82,Antitrust,alt
https://id.oclc.org/worldcat/ddc/E3htBHRKXYYkwcFGYtH8rHcRc9,338.82,Market concentration,alt
https://id.oclc.org/worldcat/ddc/E466VMh3pQH9fJYmWjP6xQBm9j,338.9,Development economics,alt
https://id.oclc.org/worldcat/ddc/E466VMh3pQH9fJYmWjP6xQBm9j,338.9,Economic strategy,alt
https://id.oclc.org/worldcat/ddc/E3XCWjTw67bJDmC6Fyrr7R4bbr,340,Legal system,alt
https://id.oclc.org/worldcat/ddc/E47x6GdQdm6KrcgyBxCDc3GgTK,327,Foreign policy,alt
https://id.oclc.org/worldcat/ddc/E3bd4XGGXWgkMyTh3f43KXwx8G,328,Parliamentary procedure,alt
https://id.oclc.org/worldcat/ddc/E3bd4XGGXWgkMyTh3f43KXwx8G,328,Legislatures,alt
https://id.oclc.org/worldcat/ddc/E3FyYKT4rm3Kxd7TQ6KycQ6XBp,355,National security,alt
https://id.oclc.org/worldcat/ddc/E3bW4rG7kDcTHtFqGHgHkvhWWJ,362.4,Disability studies,alt
https://id.oclc.org/worldcat/ddc/E3bW4rG7kDcTHtFqGHgHkvhWWJ,362.4,Accessibility,alt
https://id.oclc.org/worldcat/ddc/E3j6FVFhCRBH7yp7fKYRGQkfmY,371.9,Exceptional learners,alt
https://id.oclc.org/worldcat/ddc/E3vyRbgwm8hjdpX4cXXbrh9XQW,371.334,MOOCs,alt
https://id.oclc.org/worldcat/ddc/E3vyRbgwm8hjdpX4cXXbrh9XQW,371.334,Massive Open Online Courses,alt
https://id.oclc.org/worldcat/ddc/E4cFQr6wVC3qtYmJrpRX3YD3c7,374,Professional development,alt
https://id.oclc.org/worldcat/ddc/E44Dt7tvjXHyCCtkkT4mDVC9GB,378,Tertiary education,alt
https://id.oclc.org/worldcat/ddc/E44Dt7tvjXHyCCtkkT4mDVC9GB,378,Academia,alt
https://id.oclc.org/worldcat/ddc/E4bfHYJDp8Xd4Cqcg8mbVmCdw9,400,Language studies,alt
https://id.oclc.org/worldcat/ddc/E3869Vb38R8MJJk7phjFY66Rmc,323.6,Citizenship education,alt
https://id.oclc.org/worldcat/ddc/E3WXtPrtjqR7fBkF6rfy69mPqf,324,Electoral system,alt
https://id.oclc.org/worldcat/ddc/E3WXtPrtjqR7fBkF6rfy69mPqf,324,Suffrage,alt
https://id.oclc.org/worldcat/ddc/E3gxDWrBHF4wGqBg6Xbx4w4jr9,324.2,Party politics,alt
https://id.oclc.org/worldcat/ddc/E3RKCYtVDdBtwMrWd9HFKtp3YQ,324.7,Electioneering,alt
https://id.oclc.org/worldcat/ddc/E36wpjgVyVtv8WxmFf9hW99qhy,325,Diaspora studies,alt
https://id.oclc.org/worldcat/ddc/E3qHMPbYhCM9x3rfPBCvCGThF8,326,Human trafficking,alt
https://id.oclc.org/worldcat/ddc/E47x6GdQdm6KrcgyBxCDc3GgTK,327,Foreign policy analysis,alt
https://id.oclc.org/worldcat/ddc/E3bd4XGGXWgkMyTh3f43KXwx8G,328,Parliamentary studies,alt
https://id.oclc.org/worldcat/ddc/E37JHjV9yp67MdX74mthKYkKCx,330,Microeconomics,alt
https://id.oclc.org/worldcat/ddc/E37JHjV9yp67MdX74mthKYkKCx,330,Macroeconomics,alt
https://id.oclc.org/worldcat/ddc/E3tvpBQ6HmjD3BqMVtMCCQQghP,331,Industrial relations,alt
https://id.oclc.org/worldcat/ddc/E3fCKDyKcfRGX7KF9yJ4hwhPjb,332,FinTech,alt
https://id.oclc.org/worldcat/ddc/E3fCKDyKcfRGX7KF9yJ4hwhPjb,332,DeFi,alt
https://id.oclc.org/worldcat/ddc/E3fCKDyKcfRGX7KF9yJ4hwhPjb,332,Decentralized finance,alt
https://id.oclc.org/worldcat/ddc/E47mVfVhYwQbdGFPfdY99qBptt,332.64,Securities trading,alt
https://id.oclc.org/worldcat/ddc/E47mVfVhYwQbdGFPfdY99qBptt,332.64,Commodities trading,alt
https://id.oclc.org/worldcat/ddc/E47mVfVhYwQbdGFPfdY99qBptt,332.64,Speculative markets,alt
https://id.oclc.org/worldcat/ddc/E36wpjgVyVtv8WxmFf9hW99qhy,325,Diaspora,alt
https://id.oclc.org/worldcat/ddc/E36wpjgVyVtv8WxmFf9hW99qhy,325,Refugee studies,alt
https://id.oclc.org/worldcat/ddc/E49qcxXKch8HFgVPMdbpTxxvDd,345,Penal law,alt
https://id.oclc.org/worldcat/ddc/E3rKG7Vq8rKT7b7cVF9HCVbqB7,346,Property law,alt
https://id.oclc.org/worldcat/ddc/E49f4QtXWkftgR6tFKxdKyb6V8,361,Humanitarian aid,alt
https://id.oclc.org/worldcat/ddc/E3xcy8Cv3TJ3wXwHHM4Kc79rhb,362.88,Victim support,alt
https://id.oclc.org/worldcat/ddc/E38cmx7R9tMHq9GBxkgDkcXggM,363.1,Disaster preparedness,alt
https://id.oclc.org/worldcat/ddc/E33kvrv6WD3jx3QhfGF4X8P67D,363.34,Humanitarian response,alt
https://id.oclc.org/worldcat/ddc/E3PThV6hF7tWtwvwdQ9JtwQwCM,364,Forensic science,alt
https://id.oclc.org/worldcat/ddc/E3Y6JkF9khkXm7TMy3G33VTMMV,364.36,Juvenile justice system,alt
https://id.oclc.org/worldcat/ddc/E34CqrmVgcpw9vRrfKMfKPpYPt,364.6,Incarceration,alt
https://id.oclc.org/worldcat/ddc/E34CqrmVgcpw9vRrfKMfKPpYPt,364.6,Rehabilitation (Penology),alt
https://id.oclc.org/worldcat/ddc/E3dj99DtMwfqCHYGWKvkjjWjJC,370,Pedagogy,alt
https://id.oclc.org/worldcat/ddc/E3dj99DtMwfqCHYGWKvkjjWjJC,370,Andragogy,alt
https://id.oclc.org/worldcat/ddc/E3dj99DtMwfqCHYGWKvkjjWjJC,370,Curriculum and instruction,alt
https://id.oclc.org/worldcat/ddc/E3dj99DtMwfqCHYGWKvkjjWjJC,370,Learning sciences,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,B2B marketing,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,B2C marketing,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,Digital marketing,alt
https://id.oclc.org/worldcat/ddc/E3rmKDDvpD64mwFb6xx7Qq6jxD,381,Supply chain management,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,Globalization,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,Trade policy,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,Tariffs,alt
https://id.oclc.org/worldcat/ddc/E3B86Dkq6fGxc7mgQWYV938hVV,382,Free trade,alt
https://id.oclc.org/worldcat/ddc/E3bbKVDVy6x7ygXHd9jmw66M8K,390,Cultural anthropology,alt
https://id.oclc.org/worldcat/ddc/E3bbKVDVy6x7ygXHd9jmw66M8K,390,Ethnography,alt
https://id.oclc.org/worldcat/ddc/E33xPD9rfdW4VQQGftJMfWYJVP,398,Memetics,alt
https://id.oclc.org/worldcat/ddc/E4bfHYJDp8Xd4Cqcg8mbVmCdw9,400,Comparative literature,alt
https://id.oclc.org/worldcat/ddc/E4bfHYJDp8Xd4Cqcg8mbVmCdw9,400,Translation studies,alt
https://id.oclc.org/worldcat/ddc/E43RQpCKxh6brjJBFKfRmKgckx,410,Computational linguistics,alt
https://id.oclc.org/worldcat/ddc/E43RQpCKxh6brjJBFKfRmKgckx,410,Natural language processing,alt
https://id.oclc.org/worldcat/ddc/E43RQpCKxh6brjJBFKfRmKgckx,410,NLP,alt
